"","gene_id","gene_type","logFC","AveExpr"
"297","RP11-185B14.1","processed_pseudogene",0.192410966805049,1.1978902991826
"6398","RP11-474G23.3","antisense",0.180867919630976,-0.637201573270782
"18342","TRIM27","protein_coding",0.223288818224156,-1.56057049418138
"12323","NRROS","protein_coding",0.164617514753031,1.49709085800316
"7778","AC079584.2","lincRNA",0.184432237763247,-1.39270545172001
"3924","RP11-222A5.1","lincRNA",0.170521141689731,0.455606568806483
"8444","AC017035.2","processed_pseudogene",0.166163502547962,-0.23759901269023
"16718","HSPA4","protein_coding",0.198452128215013,0.873822419144221
"3939","ASTN1","protein_coding",0.155398906732257,2.78465986679776
"6226","RP11-444A22.1","lincRNA",0.272407693893224,-1.20953802352926
"12046","HTR3D","protein_coding",0.190130799603392,-0.517387555293531
"16264","CTD-2260A17.1","antisense",0.210694697849011,0.663205417451839
"2418","RNPC3","protein_coding",0.190410908213502,0.120302585904671
"10686","OR5AC1","polymorphic_pseudogene",-0.171643495574308,8.18532280962484
"13535","RNU6-499P","snRNA",0.177345155057011,0.364323204682346
"12960","Y_RNA","misc_RNA",0.177101635101815,0.46685010964184
"1765","RP4-794H19.1","lincRNA",0.203981708046031,-0.251252384295875
"18926","SNORA8","snoRNA",0.16376425337357,0.241444586017029
"826","STMN1","protein_coding",0.183721695023096,0.509531121572382
"18093","RNU6-150P","snRNA",-0.204168686810776,-0.887859638940507
"10889","RP11-572C15.5","lincRNA",0.165442599031385,3.24500905879169
"687","PFN1P10","processed_pseudogene",-0.167757517147843,5.95320206403685
"11425","RP11-144C9.1","processed_pseudogene",0.17593444521667,1.25707044144491
"6032","PREPL","protein_coding",0.243321912285337,-0.627905760970003
"1919","RPE65","protein_coding",0.174199182161839,1.21133121815681
"2904","RP11-315I20.1","antisense",0.162106274469336,3.25920803299449
"1001","SDC3","protein_coding",0.205614829833688,10.0304378522243
"6502","EGR4","protein_coding",0.172444710044381,-0.398736269680901
"5284","OR2T4","protein_coding",0.181454920269636,-0.634713791343232
"8529","ALS2CR11","protein_coding",0.167386953106895,0.620318267394828
"5050","HEATR1","protein_coding",0.19463400509272,-1.37394494680216
"6742","IGKV3OR2-268","IG_V_gene",0.188188872043248,1.24184728560395
"6196","SNORA12","snoRNA",0.235404248654947,-1.59230775347146
"16481","AQPEP","protein_coding",0.219179183240956,0.745063004297959
"3606","PPOX","protein_coding",0.163903093993986,0.454791021528484
"9515","TPRXL","transcribed_processed_pseudogene",0.17556312880479,0.757365934336131
"12658","AC006499.5","processed_pseudogene",0.1713907243855,0.97636553660195
"15933","NSA2","protein_coding",-0.164313723015362,5.64426188351572
"15034","RP11-480D4.1","lincRNA",0.161178756889886,4.67549998654773
"2199","RP11-413E1.2","processed_pseudogene",0.152479026810037,1.04981342405492
"8105","ITGA6","protein_coding",-0.170031128964549,4.24198912332531
"2737","RP4-712E4.1","lincRNA",-0.231700899897274,3.48594293977292
"15814","CTC-498J12.3","antisense",0.162014691492285,3.70897935724198
"16188","LUCAT1","antisense",0.212105271685887,-1.35706944571408
"17903","Y_RNA","misc_RNA",0.149674423758124,0.592833127522469
"7780","AC016910.1","antisense",0.151848155125973,4.15318480208356
"12659","AC006499.4","processed_pseudogene",0.158287325497885,2.01607672108035
"9869","ZNF621","protein_coding",0.205962812419721,-0.0211491255431944
"4786","YBX1P9","processed_pseudogene",-0.18304650131045,3.76662869733703
"2554","OR11I1P","unitary_pseudogene",0.21514425792841,-0.462347915814088
"11415","RP11-764I5.1","processed_pseudogene",0.15950241137752,1.48194260252227
"8135","RP11-451F14.1","processed_pseudogene",-0.187241644040446,3.91021986563435
"15888","CTC-347C20.1","lincRNA",0.200376655406815,-1.22900387736164
"6312","RPS4XP5","transcribed_processed_pseudogene",-0.182264901836789,2.09587429552874
"17347","RP11-34P1.4","processed_pseudogene",0.200854576624179,0.0746001604161231
"6989","SEMA4C","protein_coding",0.151458314374718,1.78114755156315
"10639","GAPDHP50","processed_pseudogene",0.194701843141392,0.812470272037031
"11129","RP11-71E19.5","antisense",0.192294833515614,-0.302037377202281
"6800","IGKV3-15","IG_V_gene",0.183613356739891,2.36163164488951
"14251","RP11-223C24.1","lincRNA",0.230354045022436,-1.0397010995658
"18073","RP11-254A17.1","processed_pseudogene",-0.233199802037059,1.40225810683363
"7432","GLI2","protein_coding",-0.184528387827589,6.12862762525187
"7822","AC019070.1","processed_pseudogene",-0.183726547752958,-1.3000112845546
"14855","RP11-462G22.1","lincRNA",0.173769668191112,3.72417379552383
"18792","LHFPL5","protein_coding",0.190786415900081,-1.43503665804911
"4706","RP11-378J18.3","antisense",0.188032008112615,2.85018609865858
"14088","INTU","protein_coding",0.202027690882421,-1.33946716400634
"16629","CTC-548H10.2","antisense",-0.156013172382142,6.20651324564173
"9612","RP11-669C19.1","lincRNA",0.16873612420785,-1.09034072233053
"11052","DIRC2","protein_coding",-0.187059112946325,3.87018369887758
"6221","AC007250.4","lincRNA",0.296970424516855,-1.12114011936141
"11432","ATP1B3-AS1","antisense",0.155647355891812,1.42743128382494
"1730","RP1-158P9.1","lincRNA",0.188939515049548,-0.112837528176767
"9856","MYRIP","protein_coding",0.216108059027188,-0.469510639341903
"16815","TRPC7-AS2","antisense",0.197672101225337,0.330494060537327
"5362","AC011995.3","lincRNA",0.170903192969855,-0.383585235690605
"14432","LRAT","protein_coding",0.173903094803897,1.00881774000074
"4199","CFHR3","protein_coding",-0.186795654780523,1.22911823259743
"15065","CTD-2001E22.1","sense_overlapping",-0.169609768125136,-0.674381412235507
"14036","TUBB4BP5","processed_pseudogene",0.176760689204474,1.27659761769235
"10624","APOOP2","processed_pseudogene",0.190477531945133,-1.09717010040822
"2517","EPS8L3","protein_coding",0.199319940189337,4.22590229444263
"5311","MIR3124","miRNA",0.188270661565748,3.32843089495884
"14545","RP11-294O2.2","protein_coding",0.163626012989635,2.68027560979257
"7118","AC013727.1","lincRNA",0.216256689019078,-1.47824218032448
"7528","RAB6C","protein_coding",-0.224401364780451,-1.04234765861051
"7421","MTND4P26","processed_pseudogene",-0.226711955217878,3.3624678087871
"745","Y_RNA","misc_RNA",-0.254271175116752,-1.37435014506339
"16626","PRRC1","protein_coding",-0.140680697041181,1.68399707497437
"8198","LINC01117","lincRNA",0.185390792859095,-0.357393988583908
"1199","RP11-109P14.9","antisense",0.247491486051566,-0.937276665313499
"1271","RP11-115D7.3","processed_pseudogene",0.231989782506111,0.639055292360212
"4281","RP11-134G8.7","antisense",0.201178990995962,0.0910357418752848
"15566","RNU6-1296P","snRNA",0.166090580246694,-0.0169245623782528
"4419","RP11-6B6.3","processed_pseudogene",0.174851326014849,0.147649139396494
"1403","KLF17","protein_coding",0.162123137456713,3.94322328937226
"13820","ATP5EP1","processed_pseudogene",0.174375644727617,-0.943625712211778
"7462","RNA5SP102","rRNA_pseudogene",0.165862104041999,2.55022146644009
"5440","RP11-734K21.3","lincRNA",0.173446213430817,2.08205775641936
"13892","snoU2_19","snoRNA",0.215011253331631,1.83309940775414
"4424","RAB7L1","protein_coding",0.162432234923635,2.7629283966901
"11103","OR7E97P","unprocessed_pseudogene",0.255897961810852,-1.02898191752987
"10958","PTMAP8","processed_pseudogene",0.181691716060895,0.597582921877071
"2246","RP11-330C7.3","processed_pseudogene",0.162605188947921,0.355171325484627
"9509","HDAC11","protein_coding",0.155405535631603,0.683774308347298
"9960","SOCS5P3","processed_pseudogene",0.176551637528695,0.562102889776566
"3310","KCNN3","protein_coding",0.159274056998365,-0.582039191043726
"12029","SNORA4","snoRNA",-0.135811516433354,2.85650201005271
"15016","RP11-404K5.3","processed_pseudogene",0.144536746138675,2.20039282803358
"8326","ZC3H15","protein_coding",0.170220057836891,2.10175667575958
"3927","RFWD2","protein_coding",0.189936107503652,1.93026903598611
"14854","HSP90AA4P","transcribed_processed_pseudogene",0.174923603785723,1.44987254998208
"5044","EDARADD","protein_coding",0.174691940020358,-1.09961253576516
"7419","MTND3P10","processed_pseudogene",-0.162225404899773,4.4402788187526
"3161","TCHH","protein_coding",0.162273216629654,0.0619980608763125
"5001","RP11-443B7.1","lincRNA",0.203117064406843,-1.35163131533596
"2083","ST13P20","transcribed_processed_pseudogene",-0.150459118412712,0.0932570511716272
"2656","PKMP1","processed_pseudogene",0.168065199289044,0.393708436658434
"4290","IPO9","protein_coding",0.192435751971614,-0.557451150094167
"5554","MYCN","protein_coding",0.215525720047233,-1.35138681491766
"13042","NIPAL1","protein_coding",0.154654076228353,1.96057480631517
"10147","CDHR4","protein_coding",0.175873978930671,0.127202535491363
"12488","RP3-368B9.2","lincRNA",0.192087138165928,2.8290158318386
"14835","RP11-713C19.1","processed_pseudogene",0.174336152915853,1.00340754369793
"4581","RP11-338C15.3","lincRNA",0.16929374515162,3.39621783563939
"4546","RP11-359E8.5","sense_overlapping",-0.20647676688094,4.3751856809596
"10301","RP11-884K10.7","antisense",0.201961089800108,1.49546897444664
"15530","RP11-159F24.5","antisense",0.181819361150627,-1.30676663057526
"607","RP1-8B22.2","processed_pseudogene",0.167145553129985,0.836991654971338
"15895","CTD-2339M3.1","processed_pseudogene",0.178903081568116,-1.29372505685596
"3983","NPHS2","protein_coding",0.155688049013945,1.23272538068685
"15834","RNU6-724P","snRNA",0.167501013783152,1.68088448830923
"15078","CTD-2199O4.7","lincRNA",0.160574637625417,1.84578717127056
"18706","RGL2","protein_coding",0.172938101118736,-1.18071547587337
"13513","RP11-234K19.1","lincRNA",0.169298666278371,1.75727663666021
"4471","C4BPAP1","unprocessed_pseudogene",-0.188812823567312,3.53143896893894
"18796","MAPK14","protein_coding",-0.159989260103024,3.38534598203601
"8209","AC079305.5","processed_pseudogene",0.167150656271818,-0.410486005487847
"8186","HOXD1","protein_coding",-0.19139383497761,3.13045729547629
"6894","RP11-407P15.2","protein_coding",-0.15564478417393,6.52483405665339
"8226","TTC30B","protein_coding",0.181248250275118,3.22659185519625
"11547","NPM1P29","processed_pseudogene",-0.151301684680574,3.24235896122262
"12275","LINC00969","lincRNA",-0.162216795022403,4.52751244652571
"2172","RNU6-125P","snRNA",0.190327513686448,-0.32702921137417
"6920","MRPS5","protein_coding",0.21257686073289,-1.28735429077418
"5975","AC007317.1","lincRNA",-0.181095420549724,1.7976731243741
"10899","RP11-572M11.3","lincRNA",0.230963910074078,-0.0904878860933143
"5376","RNASEH1-AS1","antisense",-0.210529795392643,-1.26693675385542
"759","PITHD1","protein_coding",-0.199624170647278,-0.141317679077868
"18434","HCG4P3","unprocessed_pseudogene",0.165091931002956,1.10928927691712
"1997","RP4-595K12.2","transcribed_processed_pseudogene",0.181406423086871,-0.47485513057026
"16695","AC004041.2","antisense",0.179957117104207,1.26776742969542
"6369","AC092669.6","lincRNA",0.213755105763437,-1.21753459892372
"3661","UQCRBP2","processed_pseudogene",-0.179772852664636,3.81136438487736
"13955","CIR1P2","processed_pseudogene",0.149226863256571,1.42041611735455
"8248","TTN","protein_coding",0.147875163167417,4.3007173071012
"3815","MIR3119-1","miRNA",0.199539644083398,2.77260785664264
"5663","RNU6-370P","snRNA",-0.204385327495526,-1.10384694138384
"8523","CASP8","protein_coding",0.195831734012979,-1.35405839264925
"7050","MITD1","protein_coding",0.177019606565543,-1.32373951095524
"17764","CICP18","transcribed_processed_pseudogene",0.168888893149329,-0.346092075243157
"7418","AC012363.8","processed_pseudogene",-0.153343714939617,5.68582989513138
"1819","LINC00466","processed_transcript",0.15462346161731,2.39561410836003
"9279","SNED1","protein_coding",0.187676659610965,0.298403826527886
"12622","RP11-1396O13.13","unprocessed_pseudogene",-0.164278168315089,6.07946772524994
"10115","RP11-694I15.7","unprocessed_pseudogene",-0.16974219162596,5.05617063787327
"10980","CD80","protein_coding",0.180115406940631,2.80598273854369
"10937","ZBTB20-AS2","lincRNA",0.20614021686126,1.77349436336445
"16526","RNA5SP190","rRNA_pseudogene",0.202203137592186,2.545988970776
"3397","PMF1","protein_coding",-0.152884436995652,8.67505505589273
"14150","RP11-400D2.3","lincRNA",0.169743300217382,3.11451450164736
"13671","RP11-11N6.1","processed_pseudogene",0.175133886464382,1.86367885294819
"11804","RP11-152C17.1","lincRNA",0.211886621283806,-1.17087352561995
"122","AL645728.1","processed_transcript",0.230540948535212,-0.480781579229659
"15361","ADAMTS12","protein_coding",0.154966363615549,0.820185421645222
"3568","NHLH1","protein_coding",0.202643538391271,0.208382206475718
"2164","RP11-76N22.2","antisense",0.143847822946179,5.105077363191
"9263","DUSP28","protein_coding",0.17490959869919,1.10884617922989
"17346","RP11-34P1.2","processed_pseudogene",0.165654034656098,0.738374645721764
"3965","ANGPTL1","protein_coding",0.146503436948933,1.98732534279723
"6653","AC106874.1","lincRNA",-0.146342916944965,4.14207356419052
"11729","RP11-227J5.3","processed_pseudogene",0.165611398559634,1.1871558013537
"16583","CTD-2308B18.2","lincRNA",-0.157158179136754,4.38591802633909
"5304","OR14I1","protein_coding",-0.156006790129325,3.40529146857027
"12855","RP11-315A17.1","lincRNA",0.174029709841205,-0.336125761191085
"12393","ZNF721","protein_coding",0.19978127023369,-1.18642055766937
"9558","BTD","protein_coding",-0.253341195970616,-1.42268757306258
"13153","RP11-345F18.1","protein_coding",-0.17759605084509,-1.10596623685213
"6073","LINC01118","sense_overlapping",0.15756056179268,-0.760302272741818
"7782","ZEB2","protein_coding",0.151526776534957,2.34665186953386
"16495","RPS17P2","processed_pseudogene",0.181345006575533,-1.17365298665204
"6444","AC016700.6","processed_pseudogene",-0.146909944616493,4.79981646621441
"9990","Y_RNA","misc_RNA",0.189615531818903,-1.4325791350379
"18500","DPCR1","protein_coding",-0.164543452163449,5.45508804128899
"13361","AMTN","protein_coding",0.168430746932073,-0.0167502429837881
"544","SZRD1","protein_coding",0.207539882337361,1.49124762196961
"7193","AC023672.1","processed_pseudogene",0.19019108356159,0.761909789104394
"18173","HIST1H1PS2","unprocessed_pseudogene",0.183586655476814,1.71535531553622
"1366","C1orf210","protein_coding",0.164835165339104,3.8533043077616
"9107","CHRNG","protein_coding",0.24643441898157,-1.16595937664601
"13744","C4orf17","protein_coding",0.156357058475517,1.92923828139433
"17460","NPM1","protein_coding",-0.172350401349509,-0.666297133191329
"15432","GDNF","protein_coding",0.162685330733264,2.20501962926153
"6096","AC079250.1","processed_pseudogene",0.178478455683994,-1.34195365412231
"6536","KRT18P26","processed_pseudogene",-0.172998905505745,0.311441375766025
"8416","SNORD59","snoRNA",0.232649040333763,-1.691143541049
"16929","CD14","protein_coding",0.228297880568995,0.26420899757948
"167","RP3-395M20.9","lincRNA",0.133571219812325,7.95858384503381
"12852","RP11-619J20.1","antisense",0.221250598792394,0.053192179853065
"8766","AC093850.1","processed_pseudogene",0.171485846373695,-0.710796212319684
"17994","PHACTR1","protein_coding",0.175766389621748,0.930919575528461
"12222","RP11-699L21.2","lincRNA",-0.157667116335022,4.47671927147927
"1635","ZYG11A","protein_coding",0.173341420647858,0.841037014768964
"16625","HNRNPKP1","processed_pseudogene",-0.191290011728704,0.172774687435357
"1013","FABP3","protein_coding",0.139891053851447,9.02206122435002
"8069","AC092641.2","processed_pseudogene",0.166293789176482,1.25215956093841
"9833","WDR48","protein_coding",0.174372456313995,-0.175350278969661
"591","MIR3972","miRNA",0.18450327058445,-0.300489521386945
"10239","TLR9","protein_coding",0.142693458655811,0.792152282420897
"5116","RP11-553N16.1","processed_pseudogene",0.17271860301152,1.40337809299136
"12616","USP17L27","protein_coding",-0.19979851847004,-1.14098836529865
"13384","HNRNPA1P67","processed_pseudogene",-0.187942554395894,5.20686412579365
"8816","HMGB1P9","processed_pseudogene",-0.188009064451242,1.08084246439716
"8528","Y_RNA","misc_RNA",0.178553160364828,10.2103430555279
"17804","MIR4645","miRNA",-0.159332956971857,6.40022737637634
"8873","ABCB6","protein_coding",0.164516698537098,0.235157616344271
"16409","TSLP","protein_coding",0.157765896109559,1.31057332649579
"6231","RNA5SP94","rRNA_pseudogene",0.129813208906334,5.49915945811772
"16117","CTD-2269F5.1","antisense",-0.174423954902738,0.235789092673446
"1886","WDR78","protein_coding",0.213614649466096,-1.6668075502629
"1624","RP11-25O10.2","lincRNA",0.166416639849742,2.51932144207276
"12669","MIR572","miRNA",0.148779348458235,2.08023944889566
"7891","AC092625.1","lincRNA",0.187520820534348,3.76698800019406
"18699","VPS52","protein_coding",0.160799913945218,4.98464269053184
"9364","BHLHE40-AS1","antisense",0.168659532125794,-1.20994584392991
"11405","CLSTN2-AS1","antisense",0.14726081515875,3.17660394245422
